date,or_duration_min,or_size_pct,or_close_position,breakout_dir,breakout_minute,breakout_strength,vol_ratio,mfe_pre_retest_pct,mins_to_retest,retest_speed,retest_depth_pct,outcome,mfe_post_pct,continuation_ratio,mins_to_continuation,mae_falla_pct,mins_to_falla
2017-03-09,115,0.4523,0.5763,down,274,0.0508,1.428,0.2223,24.0,0.009264,-6.7797,neutro,,,,,
2017-03-09,120,0.4523,0.7458,down,274,0.0508,1.4566,0.2223,24.0,0.009264,-6.7797,neutro,,,,,
2017-03-10,75,0.3439,0.2483,down,185,0.0843,0.3342,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,80,0.3439,0.1818,down,185,0.0843,0.3384,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,85,0.3439,0.4479,down,185,0.0843,0.3454,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,90,0.3439,0.337,down,185,0.0843,0.3521,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,95,0.3439,0.1153,down,185,0.0843,0.3512,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,100,0.3439,0.2705,down,185,0.0843,0.3505,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,105,0.3439,0.1818,down,185,0.0843,0.3578,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,110,0.3439,0.2705,down,185,0.0843,0.3629,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,115,0.3439,0.4257,down,185,0.0843,0.369,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-10,120,0.3439,0.5588,down,185,0.0843,0.3776,0.2501,73.0,0.003426,-12.8603,neutro,,,,,
2017-03-14,15,0.1377,0.2222,up,21,0.0,0.6877,0.2215,80.0,0.002769,-33.3333,neutro,,,,,
2017-03-14,20,0.1377,0.6667,up,21,0.0,0.7476,0.2215,80.0,0.002769,-33.3333,neutro,,,,,
2017-03-16,5,0.0303,1.0,down,6,-0.25,1.8143,0.2424,100.0,0.002424,-150.0,falla,,,,0.0379,10.0
2017-03-20,110,0.2201,0.0345,down,188,0.1379,1.6432,0.2428,97.0,0.002503,-17.2414,neutro,,,,,
2017-03-20,115,0.2201,0.1724,down,188,0.1379,1.6483,0.2428,97.0,0.002503,-17.2414,neutro,,,,,
2017-03-20,120,0.2201,0.1724,down,188,0.1379,1.6646,0.2428,97.0,0.002503,-17.2414,neutro,,,,,
2017-03-21,40,0.5803,0.1184,down,45,0.0,1.8429,0.4887,52.0,0.009397,-3.9474,continuacion,0.4887,1.0,45.0,,
2017-03-21,45,0.5803,0.0921,down,45,0.0,1.8,0.4887,52.0,0.009397,-3.9474,continuacion,0.4887,1.0,45.0,,
2017-03-21,50,0.8652,0.0885,down,61,0.0177,1.5578,0.2067,7.0,0.029534,-4.4248,neutro,,,,,
2017-03-21,55,0.8652,0.177,down,61,0.0177,1.5155,0.2067,7.0,0.029534,-4.4248,neutro,,,,,
2017-03-21,60,0.8652,0.0973,down,61,0.0177,1.5176,0.2067,7.0,0.029534,-4.4248,neutro,,,,,
2017-03-21,70,1.0742,0.1429,down,170,0.0143,0.8493,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,75,1.0742,0.1286,down,170,0.0143,0.8487,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,80,1.0742,0.2286,down,170,0.0143,0.8392,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,85,1.0742,0.2714,down,170,0.0143,0.8364,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,90,1.0742,0.3786,down,170,0.0143,0.8451,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,95,1.0742,0.3286,down,170,0.0143,0.8543,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,100,1.0742,0.3857,down,170,0.0143,0.8571,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,105,1.0742,0.3143,down,170,0.0143,0.8681,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,110,1.0742,0.2571,down,170,0.0143,0.8782,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,115,1.0742,0.2571,down,170,0.0143,0.8832,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-21,120,1.0742,0.3,down,170,0.0143,0.8889,0.353,58.0,0.006085,-4.2857,neutro,,,,,
2017-03-22,15,0.4396,0.7719,up,23,0.0,0.7484,0.3609,120.0,0.003007,-5.2632,neutro,,,,,
2017-03-22,20,0.4396,0.7018,up,23,0.0,0.8229,0.3609,120.0,0.003007,-5.2632,neutro,,,,,
2017-03-22,25,0.4627,0.8833,up,28,-0.0167,0.8792,0.3378,106.0,0.003186,-8.3333,neutro,,,,,
2017-03-22,30,0.4936,0.9844,up,45,0.3125,1.3289,0.307,64.0,0.004796,-9.375,neutro,,,,,
2017-03-22,35,0.4936,0.8281,up,45,0.3125,1.3882,0.307,64.0,0.004796,-9.375,neutro,,,,,
2017-03-22,40,0.4936,0.8906,up,45,0.3125,1.4118,0.307,64.0,0.004796,-9.375,neutro,,,,,
2017-03-22,45,0.4936,0.9062,up,45,0.3125,1.4732,0.307,64.0,0.004796,-9.375,neutro,,,,,
2017-03-24,115,0.3516,0.2826,down,202,0.0217,1.8904,0.5274,106.0,0.004976,-8.6957,neutro,,,,,
2017-03-24,120,0.3516,0.6304,down,202,0.0217,1.7069,0.5274,106.0,0.004976,-8.6957,neutro,,,,,
2017-03-27,20,0.1998,0.6154,up,59,0.4615,1.2993,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,25,0.1998,0.4615,up,59,0.4615,1.3308,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,30,0.1998,0.7308,up,59,0.4615,1.3659,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,35,0.1998,0.6538,up,59,0.4615,1.394,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,40,0.1998,0.2308,up,59,0.4615,1.4641,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,45,0.1998,0.2692,up,59,0.4615,1.5199,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,50,0.1998,0.3846,up,59,0.4615,1.5982,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,55,0.1998,0.5385,up,59,0.4615,1.6366,0.2071,22.0,0.009412,-23.0769,continuacion,0.2209,1.0667,13.0,,
2017-03-27,75,0.4073,0.9245,up,94,0.0321,1.7386,0.2893,107.0,0.002704,-10.566,neutro,,,,,
2017-03-27,80,0.4073,0.8113,up,94,0.0321,1.8054,0.2893,107.0,0.002704,-10.566,neutro,,,,,
2017-03-27,85,0.4073,0.6377,up,94,0.0321,1.8423,0.2893,107.0,0.002704,-10.566,neutro,,,,,
2017-03-27,90,0.4073,0.8604,up,94,0.0321,1.8163,0.2893,107.0,0.002704,-10.566,neutro,,,,,
2017-03-27,95,0.4211,0.9982,up,95,0.073,2.3023,0.2755,101.0,0.002727,-10.5839,neutro,,,,,
2017-03-27,100,0.461,0.91,up,141,0.1283,1.5003,0.2356,48.0,0.004908,-7.6667,neutro,,,,,
2017-03-27,105,0.461,0.8467,up,141,0.1283,1.4537,0.2356,48.0,0.004908,-7.6667,neutro,,,,,
2017-03-27,110,0.461,0.945,up,141,0.1283,1.4379,0.2356,48.0,0.004908,-7.6667,neutro,,,,,
2017-03-27,115,0.461,0.9317,up,141,0.1283,1.4252,0.2356,48.0,0.004908,-7.6667,neutro,,,,,
2017-03-27,120,0.461,0.88,up,141,0.1283,1.4105,0.2356,48.0,0.004908,-7.6667,neutro,,,,,
2017-04-03,85,0.4858,0.0654,down,86,-0.0031,1.7352,0.3027,28.0,0.01081,-10.2804,continuacion,0.3836,1.2675,37.0,,
2017-04-03,90,0.5695,0.0306,down,90,-0.0293,1.8469,0.2196,15.0,0.014641,-0.9309,continuacion,0.3007,1.369,46.0,,
2017-04-03,95,0.5832,0.0506,down,95,0.0506,1.7886,0.206,10.0,0.020602,1.4286,continuacion,0.2871,1.3934,46.0,,
2017-04-04,5,0.1456,0.7396,up,5,0.0521,1.2645,0.2044,15.0,0.013628,-25.5208,falla,,,,0.1582,21.0
2017-04-05,20,0.3319,0.9591,up,20,-0.0227,1.0803,0.2804,99.0,0.002833,-11.8182,continuacion,0.2962,1.0563,52.0,,
2017-04-05,25,0.3417,0.8234,up,33,-0.0662,1.2167,0.2706,86.0,0.003147,-8.6093,continuacion,0.2864,1.0583,52.0,,
2017-04-05,30,0.3417,0.8675,up,33,-0.0662,1.2668,0.2706,86.0,0.003147,-8.6093,continuacion,0.2864,1.0583,52.0,,
2017-04-05,35,0.3493,0.933,up,50,0.0432,0.9891,0.2631,69.0,0.003813,-6.2635,continuacion,0.2789,1.06,52.0,,
2017-04-05,40,0.3493,0.8078,up,50,0.0432,0.9806,0.2631,69.0,0.003813,-6.2635,continuacion,0.2789,1.06,52.0,,
2017-04-05,45,0.3493,0.7559,up,50,0.0432,0.9935,0.2631,69.0,0.003813,-6.2635,continuacion,0.2789,1.06,52.0,,
2017-04-05,50,0.3493,0.9114,up,50,0.0432,1.0082,0.2631,69.0,0.003813,-6.2635,continuacion,0.2789,1.06,52.0,,
2017-04-05,55,0.3877,0.858,up,57,0.0136,0.5261,0.2247,59.0,0.003808,-8.9494,continuacion,0.2405,1.0702,55.0,,
2017-04-05,60,0.4028,0.9775,up,60,0.0131,1.0528,0.2096,52.0,0.004031,-10.8614,continuacion,0.2254,1.0753,59.0,,
2017-04-07,10,0.2912,0.7031,down,22,0.2005,0.7796,0.2866,17.0,0.016861,-12.7604,neutro,,,,,
2017-04-07,15,0.2912,0.401,down,22,0.2005,0.8478,0.2866,17.0,0.016861,-12.7604,neutro,,,,,
2017-04-07,20,0.2912,0.1901,down,22,0.2005,0.9041,0.2866,17.0,0.016861,-12.7604,neutro,,,,,
2017-04-10,5,0.1757,0.9483,up,5,0.1293,1.0542,0.2185,81.0,0.002697,-11.2069,falla,,,,0.1905,37.0
2017-04-10,70,0.3946,0.8407,down,123,0.0192,1.1935,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,75,0.3946,0.8253,down,123,0.0192,1.2011,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,80,0.3946,0.7447,down,123,0.0192,1.2124,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,85,0.3946,0.691,down,123,0.0192,1.2241,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,90,0.3946,0.3647,down,123,0.0192,1.2191,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,95,0.3946,0.405,down,123,0.0192,1.2295,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,100,0.3946,0.3839,down,123,0.0192,1.2292,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,105,0.3946,0.5202,down,123,0.0192,1.2418,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,110,0.3946,0.4645,down,123,0.0192,1.2556,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,115,0.3946,0.5374,down,123,0.0192,1.263,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-10,120,0.3946,0.405,down,123,0.0192,1.2647,0.2969,68.0,0.004366,-5.9501,neutro,,,,,
2017-04-11,15,0.451,0.0219,down,15,0.3997,1.1959,0.3194,19.0,0.016811,-8.4317,continuacion,0.3483,1.0905,17.0,,
2017-04-11,30,0.7728,0.228,down,51,0.0267,1.0418,0.2045,7.0,0.029209,-2.6654,continuacion,0.2266,1.1082,3.0,,
2017-04-11,35,0.7728,0.3356,down,51,0.0267,1.0482,0.2045,7.0,0.029209,-2.6654,continuacion,0.2266,1.1082,3.0,,
2017-04-11,40,0.7728,0.2784,down,51,0.0267,1.0651,0.2045,7.0,0.029209,-2.6654,continuacion,0.2266,1.1082,3.0,,
2017-04-11,45,0.7728,0.1481,down,51,0.0267,1.076,0.2045,7.0,0.029209,-2.6654,continuacion,0.2266,1.1082,3.0,,
2017-04-11,50,0.7728,0.1392,down,51,0.0267,1.0699,0.2045,7.0,0.029209,-2.6654,continuacion,0.2266,1.1082,3.0,,
2017-04-11,55,0.9099,0.0823,down,55,-0.0168,1.0216,0.3056,37.0,0.008259,-4.9538,neutro,,,,,
2017-04-11,60,0.9793,0.139,down,61,-0.0234,0.9926,0.2209,16.0,0.013808,-1.7174,continuacion,0.2217,1.0035,5.0,,
2017-04-12,80,0.3525,0.2229,down,89,-0.0433,1.017,0.2289,76.0,0.003012,-8.0087,continuacion,0.2289,1.0,40.0,,
2017-04-12,85,0.3525,0.2229,down,89,-0.0433,1.0274,0.2289,76.0,0.003012,-8.0087,continuacion,0.2289,1.0,40.0,,
2017-04-12,90,0.3747,0.0998,down,91,-0.0061,0.6881,0.2068,70.0,0.002954,-11.8126,continuacion,0.2068,1.0,44.0,,
2017-04-17,5,0.1859,1.0,up,5,-0.0123,1.0651,0.2604,62.0,0.0042,-11.9342,neutro,,,,,
2017-04-17,10,0.2242,0.5256,up,36,0.0648,1.0063,0.2221,30.0,0.007404,-16.041,neutro,,,,,
2017-04-17,15,0.2242,0.3754,up,36,0.0648,1.037,0.2221,30.0,0.007404,-16.041,neutro,,,,,
2017-04-17,20,0.2242,0.314,up,36,0.0648,1.108,0.2221,30.0,0.007404,-16.041,neutro,,,,,
2017-04-17,25,0.2242,0.5119,up,36,0.0648,1.142,0.2221,30.0,0.007404,-16.041,neutro,,,,,
2017-04-17,30,0.2242,0.5904,up,36,0.0648,1.2084,0.2221,30.0,0.007404,-16.041,neutro,,,,,
2017-04-17,35,0.2242,0.8191,up,36,0.0648,1.216,0.2221,30.0,0.007404,-16.041,neutro,,,,,
2017-04-18,5,0.2069,0.9889,up,5,-0.0443,1.1517,0.3055,42.0,0.007274,-21.4022,neutro,,,,,
2017-04-19,120,0.3436,0.9779,down,219,0.0397,1.0751,0.2033,89.0,0.002284,-10.1545,continuacion,0.2162,1.0634,12.0,,
2017-04-27,10,0.088,0.479,up,12,-0.0672,0.8398,0.2232,69.0,0.003235,-31.9328,neutro,,,,,
2017-05-03,5,0.1555,0.1502,down,7,0.1737,0.9489,0.2096,47.0,0.004459,-22.0657,continuacion,0.2264,1.0801,28.0,,
2017-05-04,5,0.1761,0.0871,down,5,0.0871,0.9153,0.225,31.0,0.007259,-28.2158,neutro,,,,,
2017-05-09,10,0.2052,0.8905,up,13,-0.0459,1.1895,0.3039,97.0,0.003133,-16.6078,neutro,,,,,
2017-05-09,15,0.2269,0.9872,up,15,0.0543,0.7244,0.2821,94.0,0.003001,-13.099,neutro,,,,,
2017-05-09,20,0.2639,0.9698,up,20,-0.033,1.1323,0.2452,68.0,0.003605,-18.6813,neutro,,,,,
2017-05-09,25,0.3002,0.9179,up,29,0.1184,0.7766,0.2089,43.0,0.004859,-14.2512,neutro,,,,,
2017-05-10,5,0.1027,0.0141,down,5,0.2676,1.0413,0.2596,108.0,0.002404,-46.4789,neutro,,,,,
2017-05-11,20,0.2344,0.13,down,20,0.1858,1.1127,0.325,102.0,0.003187,-18.5759,neutro,,,,,
2017-05-11,25,0.3494,0.0437,down,25,0.0395,1.0487,0.2107,40.0,0.005266,-12.2661,neutro,,,,,
2017-05-15,10,0.1899,0.7338,up,10,-0.0798,1.0079,0.2313,120.0,0.001927,-22.8137,neutro,,,,,
2017-05-17,70,0.8071,0.108,down,82,0.0261,0.8723,0.4591,49.0,0.00937,-1.8002,neutro,,,,,
2017-05-17,75,0.8071,0.1971,down,82,0.0261,0.8783,0.4591,49.0,0.00937,-1.8002,neutro,,,,,
2017-05-17,80,0.8071,0.09,down,82,0.0261,0.8837,0.4591,49.0,0.00937,-1.8002,neutro,,,,,
2017-05-17,85,1.0346,0.0352,down,85,0.0422,1.4262,0.2344,16.0,0.014653,-1.3371,neutro,,,,,
2017-05-18,20,0.6418,0.8039,up,30,0.0103,0.7927,0.5053,114.0,0.004433,-6.6514,neutro,,,,,
2017-05-18,25,0.6418,0.8612,up,30,0.0103,0.7938,0.5053,114.0,0.004433,-6.6514,neutro,,,,,
2017-05-18,30,0.6418,0.7362,up,30,0.0103,0.8112,0.5053,114.0,0.004433,-6.6514,neutro,,,,,
2017-05-18,35,0.8847,0.9834,up,38,0.0158,0.9394,0.2189,9.0,0.024319,-3.0782,continuacion,0.2634,1.2033,18.0,,
2017-05-18,70,1.1504,0.9219,up,273,0.0307,1.0707,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,75,1.1504,0.9162,up,273,0.0307,1.0916,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,80,1.1504,0.8266,up,273,0.0307,1.1127,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,85,1.1504,0.8266,up,273,0.0307,1.1211,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,90,1.1504,0.8055,up,273,0.0307,1.1334,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,95,1.1504,0.8778,up,273,0.0307,1.1424,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,100,1.1504,0.826,up,273,0.0307,1.1559,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,105,1.1504,0.7806,up,273,0.0307,1.1654,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,110,1.1504,0.8394,up,273,0.0307,1.1725,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,115,1.1504,0.9226,up,273,0.0307,1.1797,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-18,120,1.1504,0.8592,up,273,0.0307,1.1894,0.2023,43.0,0.004704,-4.2226,neutro,,,,,
2017-05-19,5,0.1903,0.3893,up,6,-0.1527,1.0831,0.203,27.0,0.007519,-22.1374,continuacion,0.2683,1.3214,24.0,,
2017-05-23,5,0.1617,0.2711,down,5,-0.0933,1.0282,0.2493,34.0,0.007333,-24.4444,neutro,,,,,
2017-05-23,10,0.1969,0.5511,down,13,0.281,0.849,0.2142,21.0,0.010199,-24.0876,neutro,,,,,
2017-05-25,45,0.4222,1.0,up,45,-0.066,0.9677,0.2418,87.0,0.00278,-9.8139,continuacion,0.2546,1.0529,39.0,,
2017-05-25,50,0.4372,0.9003,up,61,0.0817,1.1141,0.2269,71.0,0.003195,-6.0458,continuacion,0.2397,1.0564,39.0,,
2017-05-25,55,0.4372,0.8709,up,61,0.0817,1.1273,0.2269,71.0,0.003195,-6.0458,continuacion,0.2397,1.0564,39.0,,
2017-05-25,60,0.4372,0.884,up,61,0.0817,1.1544,0.2269,71.0,0.003195,-6.0458,continuacion,0.2397,1.0564,39.0,,
2017-05-31,25,0.454,0.0281,down,25,-0.0172,1.2929,0.4377,59.0,0.007419,-5.9282,neutro,,,,,
2017-05-31,30,0.6694,0.0361,down,30,0.0848,1.3632,0.2243,9.0,0.024923,-5.3022,neutro,,,,,
2017-06-01,25,0.2709,0.0522,down,31,-0.2141,1.1274,0.2822,67.0,0.004212,-17.4935,neutro,,,,,
2017-06-01,30,0.2709,0.295,down,31,-0.2141,1.1542,0.2822,67.0,0.004212,-17.4935,neutro,,,,,
2017-06-01,35,0.2929,0.2464,down,35,-0.0556,1.1658,0.2604,62.0,0.004199,-16.1836,neutro,,,,,
2017-06-06,5,0.1034,0.527,up,6,0.527,1.1117,0.2791,102.0,0.002736,-32.4324,neutro,,,,,
2017-06-06,10,0.1816,0.7692,up,13,0.2269,1.2811,0.2008,82.0,0.002449,-21.5385,neutro,,,,,
2017-06-07,10,0.1843,0.8485,down,20,0.447,1.1649,0.2137,57.0,0.003748,-18.1818,neutro,,,,,
2017-06-07,15,0.1843,0.5795,down,20,0.447,1.2199,0.2137,57.0,0.003748,-18.1818,neutro,,,,,
2017-06-07,20,0.1843,0.3144,down,20,0.447,1.2282,0.2137,57.0,0.003748,-18.1818,neutro,,,,,
2017-06-07,75,0.3989,0.2579,down,197,0.2474,1.0625,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,80,0.3989,0.3649,down,197,0.2474,1.0639,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,85,0.3989,0.4667,down,197,0.2474,1.0751,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,90,0.3989,0.4719,down,197,0.2474,1.0788,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,95,0.3989,0.6474,down,197,0.2474,1.0805,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,100,0.3989,0.7316,down,197,0.2474,1.0895,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,105,0.3989,0.7368,down,197,0.2474,1.1037,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,110,0.3989,0.6474,down,197,0.2474,1.1214,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,115,0.3989,0.6649,down,197,0.2474,1.1321,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-07,120,0.3989,0.4193,down,197,0.2474,1.1353,0.212,11.0,0.019275,-12.2807,neutro,,,,,
2017-06-08,5,0.1693,0.3374,down,5,-0.0494,1.0598,0.2354,6.0,0.039241,-15.2263,continuacion,0.3197,1.358,6.0,,
2017-06-08,10,0.4057,0.2754,down,17,0.0516,1.185,0.2032,31.0,0.006554,-10.1549,continuacion,0.2234,1.0997,2.0,,
2017-06-08,15,0.4057,0.3976,down,17,0.0516,1.2249,0.2032,31.0,0.006554,-10.1549,continuacion,0.2234,1.0997,2.0,,
2017-06-08,20,0.4906,0.0855,down,20,0.0271,1.0491,0.2159,42.0,0.005141,-1.1396,neutro,,,,,
2017-06-12,10,0.7776,0.0196,down,11,0.0541,1.033,0.2036,4.0,0.050911,31.5005,continuacion,0.3051,1.4982,6.0,,
2017-06-12,25,1.1596,0.1882,up,102,-0.0013,0.4973,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,30,1.1596,0.2898,up,102,-0.0013,0.4958,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,35,1.1596,0.478,up,102,-0.0013,0.4991,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,40,1.1596,0.2516,up,102,-0.0013,0.5082,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,45,1.1596,0.4103,up,102,-0.0013,0.5121,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,50,1.1596,0.692,up,102,-0.0013,0.5226,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,55,1.1596,0.7673,up,102,-0.0013,0.5281,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,60,1.1596,0.4768,up,102,-0.0013,0.5336,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,65,1.1596,0.4893,up,102,-0.0013,0.5385,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,70,1.1596,0.6901,up,102,-0.0013,0.5408,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,75,1.1596,0.8306,up,102,-0.0013,0.546,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,80,1.1596,0.7729,up,102,-0.0013,0.5566,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,85,1.1596,0.8745,up,102,-0.0013,0.5655,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,90,1.1596,0.8093,up,102,-0.0013,0.5732,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,95,1.1596,0.8733,up,102,-0.0013,0.5844,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,100,1.1596,0.8802,up,102,-0.0013,0.5955,0.2927,21.0,0.013937,-1.0038,neutro,,,,,
2017-06-12,105,1.2461,1.0,up,105,0.0636,0.744,0.2069,15.0,0.013795,-3.2691,neutro,,,,,
2017-06-13,20,0.4029,0.9043,down,46,-0.0887,0.9084,0.4972,64.0,0.007769,-11.7021,neutro,,,,,
2017-06-13,25,0.4029,0.6596,down,46,-0.0887,0.9356,0.4972,64.0,0.007769,-11.7021,neutro,,,,,
2017-06-13,30,0.4029,0.5727,down,46,-0.0887,0.9528,0.4972,64.0,0.007769,-11.7021,neutro,,,,,
2017-06-13,35,0.4029,0.289,down,46,-0.0887,0.9747,0.4972,64.0,0.007769,-11.7021,neutro,,,,,
2017-06-13,40,0.4029,0.2677,down,46,-0.0887,0.9865,0.4972,64.0,0.007769,-11.7021,neutro,,,,,
2017-06-13,45,0.4029,0.3351,down,46,-0.0887,0.9937,0.4972,64.0,0.007769,-11.7021,neutro,,,,,
2017-06-13,50,0.423,0.049,down,50,0.0,0.9023,0.4773,59.0,0.00809,-9.7973,neutro,,,,,
2017-06-13,55,0.4661,0.0153,down,76,0.1104,1.0267,0.4346,32.0,0.013582,-6.135,neutro,,,,,
2017-06-13,60,0.4661,0.138,down,76,0.1104,1.0447,0.4346,32.0,0.013582,-6.135,neutro,,,,,
2017-06-13,65,0.4661,0.4617,down,76,0.1104,1.0505,0.4346,32.0,0.013582,-6.135,neutro,,,,,
2017-06-13,70,0.4661,0.5828,down,76,0.1104,1.0681,0.4346,32.0,0.013582,-6.135,neutro,,,,,
2017-06-13,75,0.4661,0.2025,down,76,0.1104,1.0799,0.4346,32.0,0.013582,-6.135,neutro,,,,,
2017-06-13,80,0.5516,0.2062,down,81,-0.0013,1.2064,0.3499,16.0,0.021866,-8.0415,neutro,,,,,
2017-06-13,85,0.6474,0.0354,down,85,-0.0133,1.1961,0.2549,10.0,0.025495,-1.8805,neutro,,,,,
2017-06-14,5,0.1585,0.0897,down,5,0.0807,1.0024,0.2687,11.0,0.024424,24.2152,continuacion,0.3177,1.1825,29.0,,
2017-06-15,10,0.2533,0.7771,down,12,0.2571,0.9639,0.3973,16.0,0.024832,-19.7143,continuacion,0.4494,1.1311,24.0,,
2017-06-15,15,0.4212,0.0207,down,15,0.4251,1.0624,0.2305,2.0,0.115262,-9.9828,continuacion,0.2827,1.2264,35.0,,
2017-06-15,115,0.7659,0.8642,up,121,-0.0028,0.8916,0.2454,118.0,0.00208,-1.6144,continuacion,0.2664,1.0853,51.0,,
2017-06-15,120,0.7659,0.9801,up,121,-0.0028,0.8982,0.2454,118.0,0.00208,-1.6144,continuacion,0.2664,1.0853,51.0,,
2017-06-16,5,0.3117,0.1671,down,5,0.0673,0.8932,0.4636,119.0,0.003896,-16.0093,neutro,,,,,
2017-06-16,10,0.393,0.2431,down,14,0.0884,1.0429,0.2157,57.0,0.003784,-10.6814,continuacion,0.2656,1.2315,12.0,,
2017-06-16,15,0.4854,0.1179,down,49,0.0015,0.9786,0.2912,61.0,0.004774,-4.3284,neutro,,,,,
2017-06-16,20,0.4854,0.4164,down,49,0.0015,0.9705,0.2912,61.0,0.004774,-4.3284,neutro,,,,,
2017-06-16,25,0.4854,0.6836,down,49,0.0015,1.0003,0.2912,61.0,0.004774,-4.3284,neutro,,,,,
2017-06-16,30,0.4854,0.8507,down,49,0.0015,1.0191,0.2912,61.0,0.004774,-4.3284,neutro,,,,,
2017-06-16,35,0.4854,0.6866,down,49,0.0015,1.0236,0.2912,61.0,0.004774,-4.3284,neutro,,,,,
2017-06-16,40,0.4854,0.7567,down,49,0.0015,1.0281,0.2912,61.0,0.004774,-4.3284,neutro,,,,,
